,connectivity,diversity,density,services_centrality
1010,0.05237315875613748,0.6931471805599453,7.273214413792135e-05,0.389428055267079
1011,0.04819277108433735,2.617013933011177,0.0001233022775549706,0.5846719571032193
1012,0.05263157894736842,1.0986122886681096,9.815526469057164e-05,0.4421929364186132
1013,0.052502050861361775,1.6674619334292948,0.00033362570188394093,0.566574405728863
1014,0.05306799336650083,2.2718685126965625,0.00046824685129715046,0.6724179565160285
1015,0.05203252032520325,1.9792045174343245,0.0003319202328684781,0.5969486231096026
1016,0.050314465408805034,1.5607104090414063,0.00016328971262676958,0.4945031443516536
1017,0.051036682615629984,0.0,4.3088532862806456e-05,0.29692922552182327
1018,0.05409974640743871,1.2130075659799042,0.00032680938692614434,0.5259287875268014
1019,0.05161290322580645,0.0,0.0,0.2892264654656472
1020,0.05409974640743871,2.1383330595080277,0.00023717777120155556,0.6027326391480264
1021,0.05140562248995984,0.0,0.00021807451066472309,0.34640040446051495
1022,0.05099601593625498,0.0,4.054909825741402e-05,0.2959741835288452
1023,0.05087440381558029,0.0,0.0,0.2842678237226301
1024,0.05099601593625498,2.3627273075413524,0.0002958401961381856,0.6221095102456878
1025,0.052545155993431854,2.9261877886635053,0.00035190046860054356,0.7089927733180293
1026,0.053112033195020746,1.8462202193216335,0.0001746773275431932,0.5474707056615088
1027,0.050314465408805034,2.250578586323424,0.0001937033710274536,0.5778775669061966
1028,0.05177993527508091,0.6931471805599453,0.00012329492803481184,0.3990239220596367
1029,0.049573973663826494,0.0,0.0,0.27553610756270824
1030,0.05059288537549407,0.0,0.0,0.28237757293960897
1031,0.051159072741806554,0.0,0.0,0.2861792283913123
1032,0.050833995234312944,0.0,0.0,0.2839965009902436
1033,0.05233033524121014,0.0,0.0,0.29404365054405934
1034,0.05063291139240506,0.0,0.0,0.2826463269501244
1035,0.051364365971107544,0.0,0.0,0.287557666291566
1036,0.0504334121355398,0.0,0.0,0.28130679257935215
1037,0.049573973663826494,0.0,0.0,0.27553610756270824
1038,0.05071315372424723,0.0,0.0,0.2831851127239786
1039,0.05075337034099921,0.0,0.0,0.28345514651388815
1040,0.051159072741806554,0.0,0.0,0.2861792283913123
1041,0.050473186119873815,0.0,0.0,0.2815738543214114
1042,0.05091487669053302,0.0,0.0,0.28453957815387465
1043,0.050078247261345854,0.0,0.0,0.27892204406575183
1044,0.05087440381558029,0.0,4.5792557199433055e-05,0.2965657954812196
1045,0.051364365971107544,0.0,0.0,0.287557666291566
1046,0.05271828665568369,0.0,0.0,0.2966485437253308
1047,0.05063291139240506,0.0,0.0,0.2826463269501244
1048,0.051118210862619806,0.0,0.0,0.2859048619977475
1049,0.050513022888713496,1.0751393240053733,0.0006086895543949109,0.5625172279029834
1050,0.05186385737439222,0.0,0.0,0.29091149283266926
1051,0.050078247261345854,0.0,3.760543296212069e-05,0.2890212955778167
1052,0.05063291139240506,0.0,0.0,0.2826463269501244
1053,0.05186385737439222,0.0,0.0,0.29091149283266926
1054,0.050793650793650794,0.0,0.0,0.28372560892886095
1055,0.04758364312267658,1.0986122886681096,3.59583627383589e-05,0.39159516222983703
1056,0.04794007490636704,0.0,3.295333982399036e-05,0.2734152153576301
1057,0.053691275167785234,1.277034259466139,0.0002238246656326385,0.5025086375618159
1058,0.05423728813559322,0.0,0.0,0.30684785335467435
1059,0.05199025182778229,1.4750763110546947,0.00016679235725405175,0.49736037212822043
1060,0.041423948220064725,1.4832209601189685,2.7041525888048058e-05,0.38976975505288897
1061,0.04610951008645533,1.242453324894,3.111142624073467e-05,0.396076392122124
1062,0.047058823529411764,1.0986122886681096,4.402018647517794e-05,0.3902363397433395
1063,0.049689440993788817,0.0,0.0,0.2763114109879751
1064,0.046242774566473986,2.401462731699397,0.0001281219951488931,0.549374611355527
1065,0.04131697869593286,1.7480673485460891,8.04301638872402e-05,0.4322619327246003
1066,0.04833836858006042,0.0,0.0,0.267239658220426
1067,0.041343669250646,0.0,0.0,0.22027386841151256
1068,0.046276211135213303,1.0114042647073518,6.760303981246337e-05,0.38180781445151196
1069,0.045878136200716846,1.559581156259877,0.00016601344481009114,0.4653238616892268
1070,0.04551920341394026,2.3034884952192693,0.00018626369789166028,0.5494498955986972
1071,0.044661549197487785,1.5498260458782016,8.195060723402219e-05,0.43351587347892556
1072,0.04822908816880181,1.0397207708399179,4.257091642451351e-05,0.39128473801623503
1073,0.04794007490636704,2.031759218569271,7.952551775662153e-05,0.507416566449835
1074,0.04889228418640183,2.1458417525947544,0.00015079440845027043,0.5453868193861255
1075,0.04833836858006042,2.163955656882057,0.00012580062084675697,0.5369299762024822
1076,0.05059288537549407,1.5065950881316383,0.00016044743489524008,0.48970984421225733
1077,0.04885496183206107,2.8085088365670017,0.0003691043785197204,0.6760064065442624
1078,0.049766718506998445,2.6305549536368162,0.0003017798417339096,0.6446480194779082
1079,0.050513022888713496,2.0140355237092673,0.00022618511246744492,0.5621470707464957
1080,0.050156739811912224,2.3522610643775668,0.0002673282556906188,0.6076760997953838
1081,0.04844814534443603,2.9112006941668027,0.000308202331072198,0.6681141357748053
1082,0.04765450483991065,1.1282062719797112,0.0003300707826703328,0.47428351032418153
1083,0.04685212298682284,1.540305825226517,0.00010838698863134056,0.4542862987037412
1084,0.04833836858006042,2.5981434427444356,0.00025919835040117903,0.6200884056563157
1085,0.04859529233105543,1.3535913521346064,0.00037939433145876817,0.5184172122005989
1086,0.04790419161676647,2.518554435966913,0.00025030332041131137,0.6061078325088052
1087,0.050314465408805034,1.9687220685563636,0.0002953651911538377,0.5744528590291421
1088,0.04776119402985075,1.7964941672499812,0.00020191114049984829,0.513435524774809
1089,0.04934464148033924,1.0986122886681096,9.953711409587585e-05,0.4204939577811641
1090,0.04889228418640183,2.0086361303902898,0.0003082903627285946,0.5727260759155564
1091,0.04833836858006042,2.143952200643869,0.0002129201017054933,0.558145942471962
1092,0.04896710022953328,1.0397207708399179,5.8392892211553024e-05,0.4004892305329248
1093,0.04919292851652575,2.430791328878232,0.00028785080924187764,0.6152771528912231
1094,0.046511627906976744,2.252728336819822,0.00027939171366549533,0.5755901524978447
1095,0.04819277108433735,1.0735428464085233,0.00010261984407968725,0.4108546691879296
1096,0.0487062404870624,2.4319912944832844,0.00022981347655567957,0.5965537017185324
1097,0.04915514592933948,2.5631059012658413,0.00032258817242944546,0.6387768585623189
1098,0.04815650865312265,0.0,0.0,0.2660185628307634
1099,0.04815650865312265,0.0,1.0673398263978345e-05,0.2688849926273551
1100,0.05035405192761605,0.0,0.0,0.280773929811561
1101,0.0481203007518797,0.6931471805599453,1.2911677473942734e-05,0.3448070290395395
1102,0.048669201520912544,0.6931471805599453,2.3184182003975347e-05,0.35125138038053594
1103,0.04758364312267658,1.9915093613566135,1.8074599007109895e-05,0.4841322830873019
1104,0.04730229120473023,0.0,1.2142883589229007e-05,0.26354400657818217
1105,0.04934464148033924,0.6931471805599453,4.426260065225627e-05,0.3614473949959818
1106,0.050793650793650794,0.0,5.332403148177911e-05,0.2980462206903106
1107,0.050393700787401574,0.0,2.74257102765636e-05,0.2884055538013224
1108,0.0486322188449848,1.3862943611198906,4.754038294352516e-05,0.43310816625516685
1109,0.05293631100082713,1.0397207708399179,0.0001095935525613076,0.44089079162009354
1110,0.03526170798898071,0.0,0.0,0.17943664285127695
1111,0.0463768115942029,0.9502705392332347,7.007684389078842e-05,0.3764831086905891
1112,0.04674945215485756,0.0,0.0,0.2565709058787503
1113,0.04137039431157078,0.0,0.0,0.22045331337903898
1114,0.04227212681638045,1.6434177197931796,6.13555598863938e-05,0.422144144465566
1115,0.04548685145700071,0.0,5.45045575029309e-05,0.26273084677855923
1116,0.04529370134465676,0.0,6.015023049455266e-05,0.2629501360265868
1117,0.03644646924829157,0.0,0.0,0.1873917021980803
1118,0.03795966785290629,0.0,0.0,0.19755204851984645
1119,0.04158544509421702,0.0,0.0,0.22189726820545055
1120,0.04472396925227114,0.0,0.0,0.24297083534185338
1121,0.049573973663826494,1.4941751382893085,9.571652004381678e-05,0.4641303820777635
1122,0.050078247261345854,2.514021476098596,0.00017746014436799783,0.6006486873867601
1123,0.04919292851652575,1.7479662368880953,0.0004007634753313635,0.5711620138724905
1124,0.048265460030165915,2.2459520807289133,0.0002990914486583973,0.5919180365471274
1125,0.04904214559386973,2.3693821196946763,0.00017241353027622953,0.5765685044301254
1126,0.05263157894736842,0.0,0.0,0.2960663462909932
1127,0.04844814534443603,0.6931471805599453,5.608349147755645e-05,0.35860248538199685
1128,0.049805447470817124,2.2429732264381466,0.00010690469001944293,0.5503201626032194
1129,0.05019607843137255,1.3862943611198906,0.00010160909661953724,0.4581292772311297
1130,0.04830188679245283,2.240065001521823,0.0005395219339936596,0.6560904430856124
1131,0.04919292851652575,2.0228085294147036,0.00035175255135146274,0.5879618955324825
1132,0.0487062404870624,1.7917594692280547,8.40402330072689e-05,0.48760965423587116
1133,0.05023547880690738,1.4750763110546947,0.000141624942783018,0.47881906020276466
1134,0.046886446886446886,2.3667103628435937,0.0002448559240991717,0.5812578450135538
1135,0.05099601593625498,2.315133620783405,0.0001334903179967909,0.5733206340618556
1136,0.04972804972804973,0.0,4.0643174340680724e-05,0.2874857108802304
1137,0.04996096799375488,2.0794415416798357,0.0004186721823193161,0.6172646038265223
1138,0.048558421851289835,2.239597253484599,0.0003115611621731091,0.5965411918595241
1139,0.048411497730711045,1.3321790402101223,0.00010294321698525375,0.44060560057440185
1140,0.04911742133537989,2.0947290475276485,0.00024376771136736048,0.5662951558434612
1141,0.05055292259083728,1.0986122886681096,5.933883847953792e-05,0.4178113598165519
1142,0.04685212298682284,2.691724411853639,0.00028385333461041786,0.6269321468356269
1143,0.04695524578136464,2.5357494829124643,0.00012248370230546826,0.5672836642941842
1144,0.05258833196384552,1.3862943611198906,0.0001389933025780781,0.48423186209296776
1145,0.04965089216446858,1.3896811919839047,0.00020749875555923987,0.4832753994494052
1146,0.051159072741806554,1.3862943611198906,0.00016014166044289163,0.4803146925706238
1147,0.050473186119873815,2.428273637522868,0.0005612884941295887,0.6970329149589315
1148,0.04548685145700071,1.6094379124341003,9.514163212250383e-05,0.4490985505223741
1149,0.04519774011299435,0.0,0.0,0.2461519617369142
1150,0.046142754145638065,0.6931471805599453,0.00010290973406922771,0.35569855190606603
1151,0.04548685145700071,0.0,0.0,0.24809319494430523
1152,0.045616535994297935,0.0,0.0,0.24896395956667502
1153,0.04698972099853157,0.0,0.0,0.25818418694748335
1154,0.0470242468772961,0.0,4.627673681228061e-05,0.2708440125908705
1155,0.04661325564457393,0.6931471805599453,4.379266160930436e-05,0.34298134517235446
