,site_area,footprint_area,build_floor_area,living_area,non_living_area,fsi,gsi,mxi,l,osr,share_living,share_non_living,land_use
81,1760522.8000726048,174.17648321390152,174.17648321390152,0.0,174.17648321390152,9.893452286259423e-05,9.893452286259423e-05,0.0,1.0,10106.695181275152,0.0,1.0,LandUse.RECREATION
82,1167900.708637587,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
83,775306.4069317619,464.2973107160069,464.2973107160069,0.0,464.2973107160069,0.0005988565379634116,0.0005988565379634116,0.0,1.0,1668.84901492567,0.0,1.0,LandUse.RECREATION
84,1417349.7916625054,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
85,271304.2709098487,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
86,1094557.9017171264,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
87,1144952.5830073839,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
88,1269613.2175218943,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
89,1041660.166745933,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
90,1098653.2250949803,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
91,1272165.4015689269,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
92,1191298.398660766,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
93,1246369.8700983806,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
94,1513533.648482384,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
95,790339.730668568,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
96,1157779.964022486,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
97,1053667.865176105,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
98,1035626.3244968486,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
99,323363.7693106888,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
100,1407213.5049179443,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
101,1062492.9639772451,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
102,1066562.3261840816,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
103,1034023.0909029418,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
104,1155506.4556300705,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
105,811470.3860078934,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
106,2512586.581473236,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
107,927124.112635796,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
108,942897.2827159424,0.0,0.0,0.0,0.0,0.0,0.0,,,inf,,,LandUse.RECREATION
