,site_area,fsi,gsi,mxi,build_floor_area,footprint_area,living_area,non_living_area
72,183877.99774935114,0.23334788380581448,0.017426886558330548,0.7786223517243825,42907.5416532614,3204.421007350902,33408.7709887743,9498.770664487107
73,81523.6768028165,3.245075718251292,0.2116830483227578,0.7914426146436685,264550.50405538594,17257.180416099494,209376.54263489507,55173.96142049087
74,26816.991221747827,0.42640884350047176,0.42640884350047176,0.0,11435.002213027794,11435.002213027794,0.0,11435.002213027794
75,253448.7849834105,0.37691089937015126,0.14167720743504583,0.3366710249546513,95527.60949236935,35907.916084254975,32161.37819926366,63366.23129310568
76,45886.380891372035,0.10947282364261524,0.08184441879543909,0.4038029374285152,5023.31168291904,3755.544174680487,2028.4280131816865,2994.8836697373536
77,52854.45411899722,0.4596432466324305,0.10889283121236962,0.0150742370604625,24294.192890240724,5755.4711512018985,366.2164228200913,23927.97646742063
78,30584.491085306698,0.14911143560032453,0.09472595387042242,0.42235087547671946,4560.497372835409,2897.145091697108,1926.130058026314,2634.3673148090948
79,2842930.4585085018,0.0028748683631875526,0.0028479100194069625,0.015003591330045989,8173.050833908374,8096.410137263592,122.62511463165282,8050.425719276722
80,1109887.4298239432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1760522.8000726048,9.893452286259423e-05,9.893452286259423e-05,0.0,174.17648321390152,174.17648321390152,0.0,174.17648321390152
82,1167900.708637587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,775306.4069317619,0.0005988565379634116,0.0005988565379634116,0.0,464.2973107160069,464.2973107160069,0.0,464.2973107160069
84,1417349.7916625054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,271304.2709098487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1094557.9017171264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1144952.5830073839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1269613.2175218943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,1041660.166745933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1098653.2250949803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,1272165.4015689269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,1191298.398660766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1246369.8700983806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1513533.648482384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,790339.730668568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1157779.964022486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1053667.865176105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1035626.3244968486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,323363.7693106888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1407213.5049179443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1062492.9639772451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,1066562.3261840816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1034023.0909029418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1155506.4556300705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,811470.3860078934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2512586.581473236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,927124.112635796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,942897.2827159424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,1152136.0205678714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,859988.2873526766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,585712.5394089788,0.00045934336715134543,0.00045934336715134543,0.0,269.0431700348854,269.0431700348854,0.0,269.0431700348854
